METRO_ID,Metropolitan areas,Year,GREEN_AREA_PC
JP003,Sapporo,2009,169.75
JP003,Sapporo,2010,169.3
JP003,Sapporo,2011,168.55
JP003,Sapporo,2012,167.8
JP003,Sapporo,2013,167.05
JP003,Sapporo,2014,166.29
JP013,Sendai,2000,25.61
JP013,Sendai,2001,25.53
JP013,Sendai,2002,25.44
JP013,Sendai,2003,25.35
JP013,Sendai,2004,25.26
JP013,Sendai,2005,25.18
JP013,Sendai,2006,25.1
JP013,Sendai,2007,25.02
JP013,Sendai,2008,24.94
JP013,Sendai,2009,24.86
JP013,Sendai,2010,24.78
JP013,Sendai,2011,24.69
JP013,Sendai,2012,24.6
JP013,Sendai,2013,24.52
JP013,Sendai,2014,24.43
JP015,Niigata,2000,161.63
JP015,Niigata,2001,161.62
JP015,Niigata,2002,161.62
JP015,Niigata,2003,161.62
JP015,Niigata,2004,161.61
JP015,Niigata,2005,161.61
JP015,Niigata,2006,161.91
JP015,Niigata,2007,162.21
JP015,Niigata,2008,162.51
JP015,Niigata,2009,162.8
JP015,Niigata,2010,163.1
JP015,Niigata,2011,163.24
JP015,Niigata,2012,163.38
JP015,Niigata,2013,163.52
JP015,Niigata,2014,163.66
JP020,Toyama,2000,332.25
JP020,Toyama,2001,332.03
JP020,Toyama,2002,331.8
JP020,Toyama,2003,331.57
JP020,Toyama,2004,331.34
JP020,Toyama,2005,331.11
JP020,Toyama,2006,331.2
JP020,Toyama,2007,331.3
JP020,Toyama,2008,331.39
JP020,Toyama,2009,331.48
JP020,Toyama,2010,331.57
JP020,Toyama,2011,331.49
JP020,Toyama,2012,331.4
JP020,Toyama,2013,331.32
JP020,Toyama,2014,331.23
JP021,Nagano,2000,246.11
JP021,Nagano,2001,246.46
JP021,Nagano,2002,246.8
JP021,Nagano,2003,247.13
JP021,Nagano,2004,247.47
JP021,Nagano,2005,247.81
JP021,Nagano,2006,248.79
JP021,Nagano,2007,249.77
JP021,Nagano,2008,250.75
JP021,Nagano,2009,251.73
JP021,Nagano,2010,252.72
JP021,Nagano,2011,253.37
JP021,Nagano,2012,254.02
JP021,Nagano,2013,254.68
JP021,Nagano,2014,255.33
JP023,Kanazawa,2000,130.21
JP023,Kanazawa,2001,130.04
JP023,Kanazawa,2002,129.86
JP023,Kanazawa,2003,129.68
JP023,Kanazawa,2004,129.5
JP023,Kanazawa,2005,129.31
JP023,Kanazawa,2006,128.85
JP023,Kanazawa,2007,128.39
JP023,Kanazawa,2008,127.93
JP023,Kanazawa,2009,127.47
JP023,Kanazawa,2010,127.01
JP023,Kanazawa,2011,126.68
JP023,Kanazawa,2012,126.35
JP023,Kanazawa,2013,126.02
JP023,Kanazawa,2014,125.69
JP024,Utsunomiya,2000,93.99
JP024,Utsunomiya,2001,93.51
JP024,Utsunomiya,2002,93.03
JP024,Utsunomiya,2003,92.56
JP024,Utsunomiya,2004,92.08
JP024,Utsunomiya,2005,91.61
JP024,Utsunomiya,2006,91.37
JP024,Utsunomiya,2007,91.14
JP024,Utsunomiya,2008,90.9
JP024,Utsunomiya,2009,90.66
JP024,Utsunomiya,2010,90.42
JP024,Utsunomiya,2011,90.07
JP024,Utsunomiya,2012,89.71
JP024,Utsunomiya,2013,89.36
JP024,Utsunomiya,2014,89.0
JP025,Maebashi,2000,38.59
JP025,Maebashi,2001,38.56
JP025,Maebashi,2002,38.52
JP025,Maebashi,2003,38.49
JP025,Maebashi,2004,38.45
JP025,Maebashi,2005,38.41
JP025,Maebashi,2006,38.41
JP025,Maebashi,2007,38.4
JP025,Maebashi,2008,38.39
JP025,Maebashi,2009,38.39
JP025,Maebashi,2010,38.38
JP025,Maebashi,2011,38.35
JP025,Maebashi,2012,38.32
JP025,Maebashi,2013,38.29
JP025,Maebashi,2014,38.27
JP026,Mito,2000,70.8
JP026,Mito,2001,70.76
JP026,Mito,2002,70.73
JP026,Mito,2003,70.69
JP026,Mito,2004,70.65
JP026,Mito,2005,70.61
JP026,Mito,2006,70.46
JP026,Mito,2007,70.3
JP026,Mito,2008,70.14
JP026,Mito,2009,69.99
JP026,Mito,2010,69.83
JP026,Mito,2011,69.73
JP026,Mito,2012,69.62
JP026,Mito,2013,69.52
JP026,Mito,2014,69.42
JP030,Tokyo,2000,4.99
JP030,Tokyo,2001,4.97
JP030,Tokyo,2002,4.94
JP030,Tokyo,2003,4.91
JP030,Tokyo,2004,4.88
JP030,Tokyo,2005,4.85
JP030,Tokyo,2006,4.82
JP030,Tokyo,2007,4.78
JP030,Tokyo,2008,4.75
JP030,Tokyo,2009,4.72
JP030,Tokyo,2010,4.68
JP030,Tokyo,2011,4.65
JP030,Tokyo,2012,4.62
JP030,Tokyo,2013,4.59
JP030,Tokyo,2014,4.56
JP031,Kofu,2000,37.3
JP031,Kofu,2001,37.23
JP031,Kofu,2002,37.15
JP031,Kofu,2003,37.08
JP031,Kofu,2004,37.01
JP031,Kofu,2005,36.94
JP031,Kofu,2006,36.99
JP031,Kofu,2007,37.04
JP031,Kofu,2008,37.09
JP031,Kofu,2009,37.14
JP031,Kofu,2010,37.18
JP031,Kofu,2011,37.17
JP031,Kofu,2012,37.16
JP031,Kofu,2013,37.14
JP031,Kofu,2014,37.13
JP034,Nagoya,2000,7.84
JP034,Nagoya,2001,7.81
JP034,Nagoya,2002,7.78
JP034,Nagoya,2003,7.75
JP034,Nagoya,2004,7.72
JP034,Nagoya,2005,7.69
JP034,Nagoya,2006,7.67
JP034,Nagoya,2007,7.65
JP034,Nagoya,2008,7.62
JP034,Nagoya,2009,7.6
JP034,Nagoya,2010,7.57
JP034,Nagoya,2011,7.55
JP034,Nagoya,2012,7.52
JP034,Nagoya,2013,7.49
JP034,Nagoya,2014,7.46
JP036,Numazu,2000,31.97
JP036,Numazu,2001,31.94
JP036,Numazu,2002,31.91
JP036,Numazu,2003,31.89
JP036,Numazu,2004,31.86
JP036,Numazu,2005,31.83
JP036,Numazu,2006,31.87
JP036,Numazu,2007,31.91
JP036,Numazu,2008,31.95
JP036,Numazu,2009,31.98
JP036,Numazu,2010,32.02
JP036,Numazu,2011,32.02
JP036,Numazu,2012,32.02
JP036,Numazu,2013,32.02
JP036,Numazu,2014,32.02
JP038,Osaka,2000,11.08
JP038,Osaka,2001,11.07
JP038,Osaka,2002,11.06
JP038,Osaka,2003,11.05
JP038,Osaka,2004,11.03
JP038,Osaka,2005,11.02
JP038,Osaka,2006,11.01
JP038,Osaka,2007,11.0
JP038,Osaka,2008,10.99
JP038,Osaka,2009,10.98
JP038,Osaka,2010,10.96
JP038,Osaka,2011,10.95
JP038,Osaka,2012,10.94
JP038,Osaka,2013,10.92
JP038,Osaka,2014,10.9
JP039,Shizuoka,2000,12.55
JP039,Shizuoka,2001,12.65
JP039,Shizuoka,2002,12.75
JP039,Shizuoka,2003,12.85
JP039,Shizuoka,2004,12.96
JP039,Shizuoka,2005,13.06
JP039,Shizuoka,2006,13.01
JP039,Shizuoka,2007,12.96
JP039,Shizuoka,2008,12.91
JP039,Shizuoka,2009,12.86
JP039,Shizuoka,2010,12.81
JP039,Shizuoka,2011,12.83
JP039,Shizuoka,2012,12.86
JP039,Shizuoka,2013,12.88
JP039,Shizuoka,2014,12.91
JP040,Anjo,2000,0.95
JP040,Anjo,2001,0.93
JP040,Anjo,2002,0.92
JP040,Anjo,2003,0.91
JP040,Anjo,2004,0.9
JP040,Anjo,2005,0.89
JP040,Anjo,2006,0.88
JP040,Anjo,2007,0.88
JP040,Anjo,2008,0.87
JP040,Anjo,2009,0.86
JP040,Anjo,2010,0.86
JP040,Anjo,2011,0.85
JP040,Anjo,2012,0.84
JP040,Anjo,2013,0.83
JP040,Anjo,2014,0.82
JP042,Yokkaichi,2000,28.37
JP042,Yokkaichi,2001,28.26
JP042,Yokkaichi,2002,28.14
JP042,Yokkaichi,2003,28.02
JP042,Yokkaichi,2004,27.91
JP042,Yokkaichi,2005,27.79
JP042,Yokkaichi,2006,27.65
JP042,Yokkaichi,2007,27.51
JP042,Yokkaichi,2008,27.37
JP042,Yokkaichi,2009,27.23
JP042,Yokkaichi,2010,27.08
JP042,Yokkaichi,2011,26.95
JP042,Yokkaichi,2012,26.82
JP042,Yokkaichi,2013,26.69
JP042,Yokkaichi,2014,26.56
JP046,Himeji,2000,26.42
JP046,Himeji,2001,26.42
JP046,Himeji,2002,26.42
JP046,Himeji,2003,26.42
JP046,Himeji,2004,26.42
JP046,Himeji,2005,26.42
JP046,Himeji,2006,26.43
JP046,Himeji,2007,26.45
JP046,Himeji,2008,26.46
JP046,Himeji,2009,26.47
JP046,Himeji,2010,26.49
JP046,Himeji,2011,26.49
JP046,Himeji,2012,26.49
JP046,Himeji,2013,26.5
JP046,Himeji,2014,26.5
JP047,Toyohashi,2000,31.74
JP047,Toyohashi,2001,31.62
JP047,Toyohashi,2002,31.51
JP047,Toyohashi,2003,31.4
JP047,Toyohashi,2004,31.28
JP047,Toyohashi,2005,31.17
JP047,Toyohashi,2006,31.14
JP047,Toyohashi,2007,31.12
JP047,Toyohashi,2008,31.09
JP047,Toyohashi,2009,31.07
JP047,Toyohashi,2010,31.05
JP047,Toyohashi,2011,30.98
JP047,Toyohashi,2012,30.9
JP047,Toyohashi,2013,30.83
JP047,Toyohashi,2014,30.76
JP048,Hamamatsu,2000,21.48
JP048,Hamamatsu,2001,21.38
JP048,Hamamatsu,2002,21.28
JP048,Hamamatsu,2003,21.19
JP048,Hamamatsu,2004,21.09
JP048,Hamamatsu,2005,20.99
JP048,Hamamatsu,2006,21.02
JP048,Hamamatsu,2007,21.04
JP048,Hamamatsu,2008,21.06
JP048,Hamamatsu,2009,21.09
JP048,Hamamatsu,2010,21.11
JP048,Hamamatsu,2011,21.07
JP048,Hamamatsu,2012,21.04
JP048,Hamamatsu,2013,21.0
JP048,Hamamatsu,2014,20.96
JP050,Okayama,2000,87.7
JP050,Okayama,2001,87.33
JP050,Okayama,2002,86.95
JP050,Okayama,2003,86.58
JP050,Okayama,2004,86.2
JP050,Okayama,2005,85.83
JP050,Okayama,2006,85.65
JP050,Okayama,2007,85.48
JP050,Okayama,2008,85.3
JP050,Okayama,2009,85.12
JP050,Okayama,2010,84.95
JP050,Okayama,2011,84.67
JP050,Okayama,2012,84.39
JP050,Okayama,2013,84.1
JP050,Okayama,2014,83.82
JP051,Kurashiki,2000,22.5
JP051,Kurashiki,2001,22.14
JP051,Kurashiki,2002,21.79
JP051,Kurashiki,2003,21.44
JP051,Kurashiki,2004,21.09
JP051,Kurashiki,2005,20.97
JP051,Kurashiki,2006,20.94
JP051,Kurashiki,2007,20.9
JP051,Kurashiki,2008,20.87
JP051,Kurashiki,2009,20.84
JP051,Kurashiki,2010,20.8
JP051,Kurashiki,2011,20.64
JP051,Kurashiki,2012,20.47
JP051,Kurashiki,2013,20.31
JP051,Kurashiki,2014,20.15
JP052,Fukuyama,2000,33.12
JP052,Fukuyama,2001,33.15
JP052,Fukuyama,2002,33.17
JP052,Fukuyama,2003,33.2
JP052,Fukuyama,2004,33.23
JP052,Fukuyama,2005,33.26
JP052,Fukuyama,2006,33.3
JP052,Fukuyama,2007,33.34
JP052,Fukuyama,2008,33.38
JP052,Fukuyama,2009,33.42
JP052,Fukuyama,2010,33.46
JP052,Fukuyama,2011,33.49
JP052,Fukuyama,2012,33.52
JP052,Fukuyama,2013,33.55
JP052,Fukuyama,2014,33.58
JP053,Hiroshima,2000,11.95
JP053,Hiroshima,2001,11.92
JP053,Hiroshima,2002,11.88
JP053,Hiroshima,2003,11.85
JP053,Hiroshima,2004,11.81
JP053,Hiroshima,2005,11.78
JP053,Hiroshima,2006,11.75
JP053,Hiroshima,2007,11.72
JP053,Hiroshima,2008,11.69
JP053,Hiroshima,2009,11.66
JP053,Hiroshima,2010,11.63
JP053,Hiroshima,2011,11.6
JP053,Hiroshima,2012,11.56
JP053,Hiroshima,2013,11.53
JP053,Hiroshima,2014,11.49
JP054,Takamatsu,2000,19.19
JP054,Takamatsu,2001,18.65
JP054,Takamatsu,2002,18.11
JP054,Takamatsu,2003,17.58
JP054,Takamatsu,2004,17.06
JP054,Takamatsu,2005,19.1
JP054,Takamatsu,2006,18.61
JP054,Takamatsu,2007,18.13
JP054,Takamatsu,2008,17.65
JP054,Takamatsu,2009,17.17
JP054,Takamatsu,2010,16.7
JP054,Takamatsu,2011,16.45
JP054,Takamatsu,2012,16.21
JP054,Takamatsu,2013,15.96
JP054,Takamatsu,2014,15.72
JP055,Wakayama,2000,37.62
JP055,Wakayama,2001,37.79
JP055,Wakayama,2002,37.96
JP055,Wakayama,2003,38.12
JP055,Wakayama,2004,38.29
JP055,Wakayama,2005,38.45
JP055,Wakayama,2006,38.55
JP055,Wakayama,2007,38.66
JP055,Wakayama,2008,38.76
JP055,Wakayama,2009,38.86
JP055,Wakayama,2010,38.96
JP055,Wakayama,2011,39.09
JP055,Wakayama,2012,39.22
JP055,Wakayama,2013,39.35
JP055,Wakayama,2014,39.48
JP059,Tokushima,2000,25.98
JP059,Tokushima,2001,26.0
JP059,Tokushima,2002,26.01
JP059,Tokushima,2003,26.02
JP059,Tokushima,2004,26.03
JP059,Tokushima,2005,26.04
JP059,Tokushima,2006,26.12
JP059,Tokushima,2007,26.19
JP059,Tokushima,2008,26.27
JP059,Tokushima,2009,26.34
JP059,Tokushima,2010,26.41
JP059,Tokushima,2011,26.45
JP059,Tokushima,2012,26.49
JP059,Tokushima,2013,26.53
JP059,Tokushima,2014,26.57
JP064,Kitakyushu,2000,9.92
JP064,Kitakyushu,2001,9.96
JP064,Kitakyushu,2002,9.99
JP064,Kitakyushu,2003,10.03
JP064,Kitakyushu,2004,10.06
JP064,Kitakyushu,2005,10.1
JP064,Kitakyushu,2006,10.13
JP064,Kitakyushu,2007,10.17
JP064,Kitakyushu,2008,10.2
JP064,Kitakyushu,2009,10.23
JP064,Kitakyushu,2010,10.27
JP064,Kitakyushu,2011,10.3
JP064,Kitakyushu,2012,10.34
JP064,Kitakyushu,2013,10.37
JP064,Kitakyushu,2014,10.4
JP065,Matsuyama,2000,54.02
JP065,Matsuyama,2001,53.9
JP065,Matsuyama,2002,53.79
JP065,Matsuyama,2003,53.67
JP065,Matsuyama,2004,53.55
JP065,Matsuyama,2005,53.44
JP065,Matsuyama,2006,53.44
JP065,Matsuyama,2007,53.44
JP065,Matsuyama,2008,53.43
JP065,Matsuyama,2009,53.43
JP065,Matsuyama,2010,53.43
JP065,Matsuyama,2011,53.37
JP065,Matsuyama,2012,53.31
JP065,Matsuyama,2013,53.25
JP065,Matsuyama,2014,53.19
JP066,Fukuoka,2000,7.13
JP066,Fukuoka,2001,7.08
JP066,Fukuoka,2002,7.02
JP066,Fukuoka,2003,6.97
JP066,Fukuoka,2004,6.92
JP066,Fukuoka,2005,6.86
JP066,Fukuoka,2006,6.82
JP066,Fukuoka,2007,6.77
JP066,Fukuoka,2008,6.73
JP066,Fukuoka,2009,6.68
JP066,Fukuoka,2010,6.63
JP066,Fukuoka,2011,6.59
JP066,Fukuoka,2012,6.54
JP066,Fukuoka,2013,6.49
JP066,Fukuoka,2014,6.44
JP067,Kochi,2000,23.9
JP067,Kochi,2001,23.9
JP067,Kochi,2002,23.91
JP067,Kochi,2003,23.91
JP067,Kochi,2004,23.91
JP067,Kochi,2005,23.91
JP067,Kochi,2006,24.02
JP067,Kochi,2007,24.12
JP067,Kochi,2008,24.23
JP067,Kochi,2009,24.33
JP067,Kochi,2010,24.44
JP067,Kochi,2011,24.49
JP067,Kochi,2012,24.54
JP067,Kochi,2013,24.6
JP067,Kochi,2014,24.65
JP071,Oita,2000,62.57
JP071,Oita,2001,62.44
JP071,Oita,2002,62.3
JP071,Oita,2003,62.17
JP071,Oita,2004,62.03
JP071,Oita,2005,61.89
JP071,Oita,2006,61.69
JP071,Oita,2007,61.48
JP071,Oita,2008,61.27
JP071,Oita,2009,61.06
JP071,Oita,2010,60.86
JP071,Oita,2011,60.68
JP071,Oita,2012,60.51
JP071,Oita,2013,60.33
JP071,Oita,2014,60.16
JP074,Kumamoto,2000,24.65
JP074,Kumamoto,2001,24.57
JP074,Kumamoto,2002,24.49
JP074,Kumamoto,2003,24.4
JP074,Kumamoto,2004,24.32
JP074,Kumamoto,2005,24.24
JP074,Kumamoto,2006,24.15
JP074,Kumamoto,2007,24.07
JP074,Kumamoto,2008,23.99
JP074,Kumamoto,2009,23.9
JP074,Kumamoto,2010,23.82
JP074,Kumamoto,2011,23.73
JP074,Kumamoto,2012,23.64
JP074,Kumamoto,2013,23.56
JP074,Kumamoto,2014,23.47
JP075,Nagasaki,2000,14.75
JP075,Nagasaki,2001,14.81
JP075,Nagasaki,2002,14.88
JP075,Nagasaki,2003,14.94
JP075,Nagasaki,2004,15.01
JP075,Nagasaki,2005,15.07
JP075,Nagasaki,2006,15.13
JP075,Nagasaki,2007,15.19
JP075,Nagasaki,2008,15.26
JP075,Nagasaki,2009,15.32
JP075,Nagasaki,2010,15.38
JP075,Nagasaki,2011,15.44
JP075,Nagasaki,2012,15.51
JP075,Nagasaki,2013,15.57
JP075,Nagasaki,2014,15.63
JP077,Kagoshima,2000,12.3
JP077,Kagoshima,2001,12.29
JP077,Kagoshima,2002,12.28
JP077,Kagoshima,2003,12.26
JP077,Kagoshima,2004,12.25
JP077,Kagoshima,2005,12.24
JP077,Kagoshima,2006,12.24
JP077,Kagoshima,2007,12.24
JP077,Kagoshima,2008,12.23
JP077,Kagoshima,2009,12.23
JP077,Kagoshima,2010,12.23
JP077,Kagoshima,2011,12.22
JP077,Kagoshima,2012,12.21
JP077,Kagoshima,2013,12.21
JP077,Kagoshima,2014,12.2
JP078,Naha,2000,99.63
JP078,Naha,2001,98.94
JP078,Naha,2002,98.25
JP078,Naha,2003,97.57
JP078,Naha,2004,96.89
JP078,Naha,2005,96.22
JP078,Naha,2006,95.67
JP078,Naha,2007,95.12
JP078,Naha,2008,94.58
JP078,Naha,2009,94.03
JP078,Naha,2010,93.49
JP078,Naha,2011,92.89
JP078,Naha,2012,92.3
JP078,Naha,2013,91.71
JP078,Naha,2014,91.12
JPN,Japan,2000,
JPN,Japan,2001,
JPN,Japan,2002,
JPN,Japan,2003,
JPN,Japan,2004,
JPN,Japan,2005,
JPN,Japan,2006,
JPN,Japan,2007,
JPN,Japan,2008,
JPN,Japan,2009,
JPN,Japan,2010,
JPN,Japan,2011,
JPN,Japan,2012,
JPN,Japan,2013,
JPN,Japan,2014,
KOR,Korea,2000,
KOR,Korea,2001,
KOR,Korea,2002,
KOR,Korea,2003,
KOR,Korea,2004,
KOR,Korea,2005,
KOR,Korea,2006,
KOR,Korea,2007,
KOR,Korea,2008,
KOR,Korea,2009,
KOR,Korea,2010,
KOR,Korea,2011,
KOR,Korea,2012,
KOR,Korea,2013,
KOR,Korea,2014,
KR004,Seoul Incheon,2000,6.6
KR004,Seoul Incheon,2001,6.57
KR004,Seoul Incheon,2002,6.54
KR004,Seoul Incheon,2003,6.49
KR004,Seoul Incheon,2004,6.44
KR004,Seoul Incheon,2005,6.38
KR004,Seoul Incheon,2006,6.3
KR004,Seoul Incheon,2007,6.22
KR004,Seoul Incheon,2008,6.13
KR004,Seoul Incheon,2009,6.03
KR004,Seoul Incheon,2010,5.92
KR004,Seoul Incheon,2011,5.79
KR004,Seoul Incheon,2012,5.65
KR004,Seoul Incheon,2013,5.51
KR004,Seoul Incheon,2014,5.34
KR015,Cheongju,2000,100.77
KR015,Cheongju,2001,100.13
KR015,Cheongju,2002,99.4
KR015,Cheongju,2003,98.57
KR015,Cheongju,2004,97.65
KR015,Cheongju,2005,96.65
KR015,Cheongju,2006,95.55
KR015,Cheongju,2007,94.36
KR015,Cheongju,2008,93.08
KR015,Cheongju,2009,91.72
KR015,Cheongju,2010,90.27
KR015,Cheongju,2011,88.74
KR015,Cheongju,2012,87.12
KR015,Cheongju,2013,85.43
KR015,Cheongju,2014,83.67
KR018,Daejeon,2000,35.05
KR018,Daejeon,2001,34.86
KR018,Daejeon,2002,34.64
KR018,Daejeon,2003,34.39
KR018,Daejeon,2004,34.11
KR018,Daejeon,2005,33.8
KR018,Daejeon,2006,33.46
KR018,Daejeon,2007,33.09
KR018,Daejeon,2008,32.69
KR018,Daejeon,2009,32.27
KR018,Daejeon,2010,31.81
KR018,Daejeon,2011,31.33
KR018,Daejeon,2012,30.81
KR018,Daejeon,2013,30.28
KR018,Daejeon,2014,29.71
KR022,Pohang,2000,101.52
KR022,Pohang,2001,102.0
KR022,Pohang,2002,102.39
KR022,Pohang,2003,102.7
KR022,Pohang,2004,102.92
KR022,Pohang,2005,103.05
KR022,Pohang,2006,103.08
KR022,Pohang,2007,103.02
KR022,Pohang,2008,102.86
KR022,Pohang,2009,102.61
KR022,Pohang,2010,102.25
KR022,Pohang,2011,101.79
KR022,Pohang,2012,101.23
KR022,Pohang,2013,100.57
KR022,Pohang,2014,99.8
KR025,Daegu,2000,33.65
KR025,Daegu,2001,33.78
KR025,Daegu,2002,33.88
KR025,Daegu,2003,33.95
KR025,Daegu,2004,33.99
KR025,Daegu,2005,34.0
KR025,Daegu,2006,33.97
KR025,Daegu,2007,33.91
KR025,Daegu,2008,33.82
KR025,Daegu,2009,33.68
KR025,Daegu,2010,33.51
KR025,Daegu,2011,33.3
KR025,Daegu,2012,33.04
KR025,Daegu,2013,32.73
KR025,Daegu,2014,32.38
KR026,Jeonju,2000,45.11
KR026,Jeonju,2001,45.11
KR026,Jeonju,2002,45.07
KR026,Jeonju,2003,44.99
KR026,Jeonju,2004,44.87
KR026,Jeonju,2005,44.7
KR026,Jeonju,2006,44.48
KR026,Jeonju,2007,44.21
KR026,Jeonju,2008,43.9
KR026,Jeonju,2009,43.53
KR026,Jeonju,2010,43.11
KR026,Jeonju,2011,42.64
KR026,Jeonju,2012,42.12
KR026,Jeonju,2013,41.55
KR026,Jeonju,2014,40.92
KR029,Ulsan,2000,62.4
KR029,Ulsan,2001,62.26
KR029,Ulsan,2002,62.06
KR029,Ulsan,2003,61.8
KR029,Ulsan,2004,61.47
KR029,Ulsan,2005,61.09
KR029,Ulsan,2006,60.64
KR029,Ulsan,2007,60.13
KR029,Ulsan,2008,59.56
KR029,Ulsan,2009,58.93
KR029,Ulsan,2010,58.24
KR029,Ulsan,2011,57.49
KR029,Ulsan,2012,56.68
KR029,Ulsan,2013,55.82
KR029,Ulsan,2014,54.9
KR032,Busan,2000,8.51
KR032,Busan,2001,8.59
KR032,Busan,2002,8.67
KR032,Busan,2003,8.74
KR032,Busan,2004,8.81
KR032,Busan,2005,8.87
KR032,Busan,2006,8.93
KR032,Busan,2007,8.98
KR032,Busan,2008,9.02
KR032,Busan,2009,9.06
KR032,Busan,2010,9.09
KR032,Busan,2011,9.11
KR032,Busan,2012,9.13
KR032,Busan,2013,9.13
KR032,Busan,2014,9.13
KR033,Changwon,2000,1.55
KR033,Changwon,2001,1.57
KR033,Changwon,2002,1.59
KR033,Changwon,2003,1.61
KR033,Changwon,2004,1.62
KR033,Changwon,2005,1.64
KR033,Changwon,2006,1.65
KR033,Changwon,2007,1.67
KR033,Changwon,2008,1.68
KR033,Changwon,2009,1.7
KR033,Changwon,2010,1.71
KR033,Changwon,2011,1.73
KR033,Changwon,2012,1.74
KR033,Changwon,2013,1.75
KR033,Changwon,2014,1.76
KR035,Gwangju,2000,45.89
KR035,Gwangju,2001,45.85
KR035,Gwangju,2002,45.75
KR035,Gwangju,2003,45.59
KR035,Gwangju,2004,45.36
KR035,Gwangju,2005,45.06
KR035,Gwangju,2006,44.69
KR035,Gwangju,2007,44.25
KR035,Gwangju,2008,43.74
KR035,Gwangju,2009,43.15
KR035,Gwangju,2010,42.49
KR035,Gwangju,2011,41.75
KR035,Gwangju,2012,40.94
KR035,Gwangju,2013,40.06
KR035,Gwangju,2014,39.11
MEX,Mexico,2000,
MEX,Mexico,2001,
MEX,Mexico,2002,
MEX,Mexico,2003,
MEX,Mexico,2004,
MEX,Mexico,2005,
MEX,Mexico,2006,
MEX,Mexico,2007,
MEX,Mexico,2008,
MEX,Mexico,2009,
MEX,Mexico,2010,
MEX,Mexico,2011,
MEX,Mexico,2012,
MEX,Mexico,2013,
MEX,Mexico,2014,
MEX01,Mexicali,2000,11.05
MEX01,Mexicali,2001,10.76
MEX01,Mexicali,2002,10.48
MEX01,Mexicali,2003,10.21
MEX01,Mexicali,2004,9.94
MEX01,Mexicali,2005,9.68
MEX01,Mexicali,2006,9.43
MEX01,Mexicali,2007,9.18
MEX01,Mexicali,2008,8.94
MEX01,Mexicali,2009,8.7
MEX01,Mexicali,2010,8.48
MEX01,Mexicali,2011,8.25
MEX01,Mexicali,2012,8.04
MEX01,Mexicali,2013,7.83
MEX01,Mexicali,2014,7.62
MEX02,Tijuana,2000,1.75
MEX02,Tijuana,2001,1.69
MEX02,Tijuana,2002,1.64
MEX02,Tijuana,2003,1.58
MEX02,Tijuana,2004,1.53
MEX02,Tijuana,2005,1.47
MEX02,Tijuana,2006,1.42
MEX02,Tijuana,2007,1.37
MEX02,Tijuana,2008,1.33
MEX02,Tijuana,2009,1.28
MEX02,Tijuana,2010,1.24
MEX02,Tijuana,2011,1.2
MEX02,Tijuana,2012,1.15
MEX02,Tijuana,2013,1.11
MEX02,Tijuana,2014,1.08
MEX05,Juárez,2000,0.0
MEX05,Juárez,2001,0.0
MEX05,Juárez,2002,0.0
MEX05,Juárez,2003,0.0
MEX05,Juárez,2004,0.0
MEX05,Juárez,2005,0.0
MEX05,Juárez,2006,0.0
MEX05,Juárez,2007,0.0
MEX05,Juárez,2008,0.0
MEX05,Juárez,2009,0.0
MEX05,Juárez,2010,0.0
MEX05,Juárez,2011,0.0
MEX05,Juárez,2012,0.0
MEX05,Juárez,2013,0.0
MEX05,Juárez,2014,0.0
MEX08,Hermosillo,2000,37.91
MEX08,Hermosillo,2001,36.95
MEX08,Hermosillo,2002,36.0
MEX08,Hermosillo,2003,35.09
MEX08,Hermosillo,2004,34.19
MEX08,Hermosillo,2005,33.32
MEX08,Hermosillo,2006,32.47
MEX08,Hermosillo,2007,31.64
MEX08,Hermosillo,2008,30.84
MEX08,Hermosillo,2009,30.05
MEX08,Hermosillo,2010,29.29
MEX08,Hermosillo,2011,28.54
MEX08,Hermosillo,2012,27.81
MEX08,Hermosillo,2013,27.1
MEX08,Hermosillo,2014,26.41
MEX10,Chihuahua,2000,2.88
MEX10,Chihuahua,2001,2.82
MEX10,Chihuahua,2002,2.76
MEX10,Chihuahua,2003,2.7
MEX10,Chihuahua,2004,2.64
MEX10,Chihuahua,2005,2.59
MEX10,Chihuahua,2006,2.53
MEX10,Chihuahua,2007,2.48
MEX10,Chihuahua,2008,2.43
MEX10,Chihuahua,2009,2.38
MEX10,Chihuahua,2010,2.32
MEX10,Chihuahua,2011,2.28
MEX10,Chihuahua,2012,2.23
MEX10,Chihuahua,2013,2.18
MEX10,Chihuahua,2014,2.13
MEX16,Reynosa,2000,53.04
MEX16,Reynosa,2001,51.3
MEX16,Reynosa,2002,49.6
MEX16,Reynosa,2003,47.96
MEX16,Reynosa,2004,46.37
MEX16,Reynosa,2005,44.82
MEX16,Reynosa,2006,43.33
MEX16,Reynosa,2007,41.88
MEX16,Reynosa,2008,40.47
MEX16,Reynosa,2009,39.11
MEX16,Reynosa,2010,37.79
MEX16,Reynosa,2011,36.51
MEX16,Reynosa,2012,35.28
MEX16,Reynosa,2013,34.08
MEX16,Reynosa,2014,32.92
MEX19,Monterrey,2000,60.38
MEX19,Monterrey,2001,59.45
MEX19,Monterrey,2002,58.47
MEX19,Monterrey,2003,57.43
MEX19,Monterrey,2004,56.33
MEX19,Monterrey,2005,55.18
MEX19,Monterrey,2006,53.96
MEX19,Monterrey,2007,52.67
MEX19,Monterrey,2008,51.31
MEX19,Monterrey,2009,49.89
