"METRO_ID"	"Metropolitan areas"	"VAR"	"Variables"	"TIME"	"Year"	"Unit Code"	"Unit"	"PowerCode Code"	"PowerCode"	"Reference Period Code"	"Reference Period"	"Value"	"Flag Codes"	"Flags"
"CHE"	"Switzerland"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			2.68		
"CHE"	"Switzerland"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			2.79		
"CHE"	"Switzerland"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			2.88		
"CHE"	"Switzerland"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			3.27		
"CHE"	"Switzerland"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			2.96		
"NLD"	"The Netherlands"	"POP_DENS"	"Population density (persons per km2)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			468.33		
"NLD"	"The Netherlands"	"POP_DENS"	"Population density (persons per km2)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			471.97		
"NLD"	"The Netherlands"	"POP_DENS"	"Population density (persons per km2)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			475.46		
"NLD"	"The Netherlands"	"POP_DENS"	"Population density (persons per km2)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			479.31		
"NLD"	"The Netherlands"	"POP_DENS"	"Population density (persons per km2)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			481.24		
"NLD"	"The Netherlands"	"POP_DENS"	"Population density (persons per km2)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			482.65		
"NLD"	"The Netherlands"	"POP_DENS"	"Population density (persons per km2)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			483.5		
"NLD"	"The Netherlands"	"POP_DENS"	"Population density (persons per km2)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			484.59		
"NLD"	"The Netherlands"	"POP_DENS"	"Population density (persons per km2)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			486		
"NLD"	"The Netherlands"	"POP_DENS"	"Population density (persons per km2)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			488.38		
"NLD"	"The Netherlands"	"POP_DENS"	"Population density (persons per km2)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			491.02		
"NLD"	"The Netherlands"	"POP_DENS"	"Population density (persons per km2)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			493.41		
"NLD"	"The Netherlands"	"POP_DENS"	"Population density (persons per km2)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			496.18		
"NLD"	"The Netherlands"	"POP_DENS"	"Population density (persons per km2)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			497.64		
"NLD"	"The Netherlands"	"POP_DENS"	"Population density (persons per km2)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			499.12		
"NLD"	"The Netherlands"	"GDP_PC"	"GDP per capita (US$)"	"2000"	"2000"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	40868.55		
"NLD"	"The Netherlands"	"GDP_PC"	"GDP per capita (US$)"	"2001"	"2001"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	41317.98		
"NLD"	"The Netherlands"	"GDP_PC"	"GDP per capita (US$)"	"2002"	"2002"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	41033.07		
"NLD"	"The Netherlands"	"GDP_PC"	"GDP per capita (US$)"	"2003"	"2003"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	40909.75		
"NLD"	"The Netherlands"	"GDP_PC"	"GDP per capita (US$)"	"2004"	"2004"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	41721.19		
"NLD"	"The Netherlands"	"GDP_PC"	"GDP per capita (US$)"	"2005"	"2005"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	42630.02		
"NLD"	"The Netherlands"	"GDP_PC"	"GDP per capita (US$)"	"2006"	"2006"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	44220.6		
"NLD"	"The Netherlands"	"GDP_PC"	"GDP per capita (US$)"	"2007"	"2007"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	45893.27		
"NLD"	"The Netherlands"	"GDP_PC"	"GDP per capita (US$)"	"2008"	"2008"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	46610.58		
"NLD"	"The Netherlands"	"GDP_PC"	"GDP per capita (US$)"	"2009"	"2009"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	44609.17		
"NLD"	"The Netherlands"	"GDP_PC"	"GDP per capita (US$)"	"2010"	"2010"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	44852.06		
"NLD"	"The Netherlands"	"GDP_PC"	"GDP per capita (US$)"	"2011"	"2011"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	45377		
"NLD"	"The Netherlands"	"GDP_PC"	"GDP per capita (US$)"	"2012"	"2012"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	44458.46		
"NLD"	"The Netherlands"	"GDP_PC"	"GDP per capita (US$)"	"2013"	"2013"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	44006.42		
"NLD"	"The Netherlands"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2000"	"2000"	"TONNE"	"Tonnes"	"0"	"Units"			11.03		
"NLD"	"The Netherlands"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2005"	"2005"	"TONNE"	"Tonnes"	"0"	"Units"			11.03		
"NLD"	"The Netherlands"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2008"	"2008"	"TONNE"	"Tonnes"	"0"	"Units"			10.49		
"NLD"	"The Netherlands"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2000"	"2000"	"PC"	"Percentage"	"0"	"Units"			2.73		
"NLD"	"The Netherlands"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2001"	"2001"	"PC"	"Percentage"	"0"	"Units"			2.12		
"NLD"	"The Netherlands"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2002"	"2002"	"PC"	"Percentage"	"0"	"Units"			2.55		
"NLD"	"The Netherlands"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			3.59		
"NLD"	"The Netherlands"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			4.65		
"NLD"	"The Netherlands"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			4.72		
"NLD"	"The Netherlands"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			3.91		
"NLD"	"The Netherlands"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			3.18		
"NLD"	"The Netherlands"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			2.75		
"NLD"	"The Netherlands"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			3.41		
"NLD"	"The Netherlands"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			4.45		
"NLD"	"The Netherlands"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			4.98		
"NLD"	"The Netherlands"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			5.82		
"NLD"	"The Netherlands"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			7.24		
"NLD"	"The Netherlands"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			7.42		
"NLD"	"The Netherlands"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			1.9		
"NLD"	"The Netherlands"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			2.28		
"NLD"	"The Netherlands"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			1.92		
"NLD"	"The Netherlands"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			1.89		
"NLD"	"The Netherlands"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			1.98		
"NLD"	"The Netherlands"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			2.08		
"NLD"	"The Netherlands"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			2.18		
"NLD"	"The Netherlands"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			2.18		
"NLD"	"The Netherlands"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			2.17		
"NOR"	"Norway"	"POP_DENS"	"Population density (persons per km2)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			14.62		
"NOR"	"Norway"	"POP_DENS"	"Population density (persons per km2)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			14.71		
"NOR"	"Norway"	"POP_DENS"	"Population density (persons per km2)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			14.77		
"NOR"	"Norway"	"POP_DENS"	"Population density (persons per km2)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			14.86		
"NOR"	"Norway"	"POP_DENS"	"Population density (persons per km2)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			15.04		
"NOR"	"Norway"	"POP_DENS"	"Population density (persons per km2)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			15.14		
"NOR"	"Norway"	"POP_DENS"	"Population density (persons per km2)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			15.25		
"NOR"	"Norway"	"POP_DENS"	"Population density (persons per km2)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			15.38		
"NOR"	"Norway"	"POP_DENS"	"Population density (persons per km2)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			15.51		
"NOR"	"Norway"	"POP_DENS"	"Population density (persons per km2)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			15.71		
"NOR"	"Norway"	"POP_DENS"	"Population density (persons per km2)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			15.9		
"NOR"	"Norway"	"POP_DENS"	"Population density (persons per km2)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			16.11		
"NOR"	"Norway"	"POP_DENS"	"Population density (persons per km2)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			16.39		
"NOR"	"Norway"	"POP_DENS"	"Population density (persons per km2)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			16.6		
"NOR"	"Norway"	"POP_DENS"	"Population density (persons per km2)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			16.79		
"NOR"	"Norway"	"GDP_PC"	"GDP per capita (US$)"	"2000"	"2000"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	54956.75		
"NOR"	"Norway"	"GDP_PC"	"GDP per capita (US$)"	"2001"	"2001"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	55792.1		
"NOR"	"Norway"	"GDP_PC"	"GDP per capita (US$)"	"2002"	"2002"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	56336.33		
"NOR"	"Norway"	"GDP_PC"	"GDP per capita (US$)"	"2003"	"2003"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	56502.76		
"NOR"	"Norway"	"GDP_PC"	"GDP per capita (US$)"	"2004"	"2004"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	58416.49		
"NOR"	"Norway"	"GDP_PC"	"GDP per capita (US$)"	"2005"	"2005"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	59573.37		
"NOR"	"Norway"	"GDP_PC"	"GDP per capita (US$)"	"2006"	"2006"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	60554.98		
"NOR"	"Norway"	"GDP_PC"	"GDP per capita (US$)"	"2007"	"2007"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	61784.58		
"NOR"	"Norway"	"GDP_PC"	"GDP per capita (US$)"	"2008"	"2008"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	61288.12		
"NOR"	"Norway"	"GDP_PC"	"GDP per capita (US$)"	"2009"	"2009"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	59513.83		
"NOR"	"Norway"	"GDP_PC"	"GDP per capita (US$)"	"2010"	"2010"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	59145.48		
"NOR"	"Norway"	"GDP_PC"	"GDP per capita (US$)"	"2011"	"2011"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	58964.77		
"NOR"	"Norway"	"GDP_PC"	"GDP per capita (US$)"	"2012"	"2012"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	59788.88		
"NOR"	"Norway"	"GDP_PC"	"GDP per capita (US$)"	"2013"	"2013"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	59452.58		
"NOR"	"Norway"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2000"	"2000"	"TONNE"	"Tonnes"	"0"	"Units"			8.35		
"NOR"	"Norway"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2005"	"2005"	"TONNE"	"Tonnes"	"0"	"Units"			8.35		
"NOR"	"Norway"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2008"	"2008"	"TONNE"	"Tonnes"	"0"	"Units"			8.19		
"NOR"	"Norway"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2000"	"2000"	"PC"	"Percentage"	"0"	"Units"			3.46		
"NOR"	"Norway"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2001"	"2001"	"PC"	"Percentage"	"0"	"Units"			3.74		
"NOR"	"Norway"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2002"	"2002"	"PC"	"Percentage"	"0"	"Units"			4.02		
"NOR"	"Norway"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			4.22		
"NOR"	"Norway"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			4.26		
"NOR"	"Norway"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			4.38		
"NOR"	"Norway"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			3.4		
"NOR"	"Norway"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			2.49		
"NOR"	"Norway"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			2.55		
"NOR"	"Norway"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			3.1		
"NOR"	"Norway"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			3.52		
"NOR"	"Norway"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			3.21		
"NOR"	"Norway"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			3.12		
"NOR"	"Norway"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			3.42		
"NOR"	"Norway"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			3.48		
"NOR"	"Norway"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			1.34		
"NOR"	"Norway"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			1.25		
"NOR"	"Norway"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			1.27		
"NOR"	"Norway"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			1.09		
"NOR"	"Norway"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			1.3		
"NOR"	"Norway"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			1.39		
"NOR"	"Norway"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			1.42		
"NOR"	"Norway"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			1.4		
"NOR"	"Norway"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			1.4		
"POL"	"Poland"	"POP_DENS"	"Population density (persons per km2)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			122.37		
"POL"	"Poland"	"POP_DENS"	"Population density (persons per km2)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			122.34		
"POL"	"Poland"	"POP_DENS"	"Population density (persons per km2)"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			122.3		
"POL"	"Poland"	"POP_DENS"	"Population density (persons per km2)"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			122.23		
"POL"	"Poland"	"POP_DENS"	"Population density (persons per km2)"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			122.14		
"POL"	"Poland"	"POP_DENS"	"Population density (persons per km2)"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			122.09		
"POL"	"Poland"	"POP_DENS"	"Population density (persons per km2)"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			122.03		
"POL"	"Poland"	"POP_DENS"	"Population density (persons per km2)"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			121.93		
"POL"	"Poland"	"POP_DENS"	"Population density (persons per km2)"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			121.9		
"POL"	"Poland"	"POP_DENS"	"Population density (persons per km2)"	"2009"	"2009"	"RATIO"	"Ratio"	"0"	"Units"			121.96		
"POL"	"Poland"	"POP_DENS"	"Population density (persons per km2)"	"2010"	"2010"	"RATIO"	"Ratio"	"0"	"Units"			122.07		
"POL"	"Poland"	"POP_DENS"	"Population density (persons per km2)"	"2011"	"2011"	"RATIO"	"Ratio"	"0"	"Units"			123.22		
"POL"	"Poland"	"POP_DENS"	"Population density (persons per km2)"	"2012"	"2012"	"RATIO"	"Ratio"	"0"	"Units"			123.25		
"POL"	"Poland"	"POP_DENS"	"Population density (persons per km2)"	"2013"	"2013"	"RATIO"	"Ratio"	"0"	"Units"			123.24		
"POL"	"Poland"	"POP_DENS"	"Population density (persons per km2)"	"2014"	"2014"	"RATIO"	"Ratio"	"0"	"Units"			121.59		
"POL"	"Poland"	"GDP_PC"	"GDP per capita (US$)"	"2000"	"2000"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	14071.69		
"POL"	"Poland"	"GDP_PC"	"GDP per capita (US$)"	"2001"	"2001"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	14250.8		
"POL"	"Poland"	"GDP_PC"	"GDP per capita (US$)"	"2002"	"2002"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	14546.2		
"POL"	"Poland"	"GDP_PC"	"GDP per capita (US$)"	"2003"	"2003"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	15073.71		
"POL"	"Poland"	"GDP_PC"	"GDP per capita (US$)"	"2004"	"2004"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	15859.45		
"POL"	"Poland"	"GDP_PC"	"GDP per capita (US$)"	"2005"	"2005"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	16429.2		
"POL"	"Poland"	"GDP_PC"	"GDP per capita (US$)"	"2006"	"2006"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	17454.3		
"POL"	"Poland"	"GDP_PC"	"GDP per capita (US$)"	"2007"	"2007"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	18726.81		
"POL"	"Poland"	"GDP_PC"	"GDP per capita (US$)"	"2008"	"2008"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	19466.01		
"POL"	"Poland"	"GDP_PC"	"GDP per capita (US$)"	"2009"	"2009"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	19968.13		
"POL"	"Poland"	"GDP_PC"	"GDP per capita (US$)"	"2010"	"2010"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	20689.69		
"POL"	"Poland"	"GDP_PC"	"GDP per capita (US$)"	"2011"	"2011"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	21470.94		
"POL"	"Poland"	"GDP_PC"	"GDP per capita (US$)"	"2012"	"2012"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	21844.2		
"POL"	"Poland"	"GDP_PC"	"GDP per capita (US$)"	"2013"	"2013"	"USD"	"US Dollar"	"0"	"Units"	"2010"	"2010"	22219.92		
"POL"	"Poland"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2000"	"2000"	"TONNE"	"Tonnes"	"0"	"Units"			8.28		
"POL"	"Poland"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2005"	"2005"	"TONNE"	"Tonnes"	"0"	"Units"			8.83		
"POL"	"Poland"	"CO2_PC"	"CO2 emissions per capita  (tonnes per inhabitant)"	"2008"	"2008"	"TONNE"	"Tonnes"	"0"	"Units"			9.23		
"POL"	"Poland"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2000"	"2000"	"PC"	"Percentage"	"0"	"Units"			16.31		
"POL"	"Poland"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2001"	"2001"	"PC"	"Percentage"	"0"	"Units"			18.37		
"POL"	"Poland"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2002"	"2002"	"PC"	"Percentage"	"0"	"Units"			19.89		
"POL"	"Poland"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2003"	"2003"	"PC"	"Percentage"	"0"	"Units"			19.37		
"POL"	"Poland"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2004"	"2004"	"PC"	"Percentage"	"0"	"Units"			19.07		
"POL"	"Poland"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2005"	"2005"	"PC"	"Percentage"	"0"	"Units"			17.75		
"POL"	"Poland"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2006"	"2006"	"PC"	"Percentage"	"0"	"Units"			13.84		
"POL"	"Poland"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2007"	"2007"	"PC"	"Percentage"	"0"	"Units"			9.6		
"POL"	"Poland"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2008"	"2008"	"PC"	"Percentage"	"0"	"Units"			7.12		
"POL"	"Poland"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2009"	"2009"	"PC"	"Percentage"	"0"	"Units"			8.17		
"POL"	"Poland"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2010"	"2010"	"PC"	"Percentage"	"0"	"Units"			9.64		
"POL"	"Poland"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2011"	"2011"	"PC"	"Percentage"	"0"	"Units"			9.63		
"POL"	"Poland"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2012"	"2012"	"PC"	"Percentage"	"0"	"Units"			10.09		
"POL"	"Poland"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2013"	"2013"	"PC"	"Percentage"	"0"	"Units"			10.33		
"POL"	"Poland"	"UNEMP_R"	"Unemployment as a share of the labour force (%)"	"2014"	"2014"	"PC"	"Percentage"	"0"	"Units"			8.99		
"POL"	"Poland"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			0.03		
"POL"	"Poland"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			0.03		
"POL"	"Poland"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2002"	"2002"	"RATIO"	"Ratio"	"0"	"Units"			0.04		
"POL"	"Poland"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2003"	"2003"	"RATIO"	"Ratio"	"0"	"Units"			0.03		
"POL"	"Poland"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2004"	"2004"	"RATIO"	"Ratio"	"0"	"Units"			0.03		
"POL"	"Poland"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2005"	"2005"	"RATIO"	"Ratio"	"0"	"Units"			0.03		
"POL"	"Poland"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2006"	"2006"	"RATIO"	"Ratio"	"0"	"Units"			0.04		
"POL"	"Poland"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2007"	"2007"	"RATIO"	"Ratio"	"0"	"Units"			0.04		
"POL"	"Poland"	"PCT_INTENSITY"	"PCT patents applications per 10,000 inhabitants"	"2008"	"2008"	"RATIO"	"Ratio"	"0"	"Units"			0.05		
"PRT"	"Portugal"	"POP_DENS"	"Population density (persons per km2)"	"2000"	"2000"	"RATIO"	"Ratio"	"0"	"Units"			111.25		
"PRT"	"Portugal"	"POP_DENS"	"Population density (persons per km2)"	"2001"	"2001"	"RATIO"	"Ratio"	"0"	"Units"			112.4		
